_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
150,106380842,JEWISH HOME,20242,04/01/2024,06/30/2024,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Hospital-LTC Emphasis,,415-334-2500,302 SILVER AVENUE,SAN FRANCISCO,94112-1596,ADRIENNE GREEN,375,375,361,173,112,27,58,0,0,0,0,0,31,401,361,4960,2240,20729,2480,0,0,0,0,0,1364,31773,31024,0,0,0,0,0,0,0,0,0,0,0,8665621,5293901,14397177,348753,0,0,0,0,0,605280,29310732,0,0,0,0,0,0,0,0,0,0,0,499195,2632121,2686609,-474955,365558,0,0,0,0,0,0,0,0,0,0,166574,5875102,0,0,0,0,0,6033500,2607292,14872131,-16805,0,0,0,0,0,-60488,23435630,872355,25745717,3816455,0,-559442,0,0,0,0,0,12842391,0,28233978,41076369,4695480,0,0,4695480,290792632,109093615,181699017,3249591,17538381,0,248258838,1467241,16653761,0,16653761,0,118189744,0,118189744,134843505,113415333,248258838
151,106220733,JOHN C. FREMONT HEALTHCARE DISTRICT,20242,04/01/2024,06/30/2024,Open,Mariposa,09 - Central,603,District,Comparable,Rural,209-966-3631,5189 HOSPITAL ROAD,MARIPOSA,95338,PATRICIA RYAN,34,33,33,43,1,6,11,0,0,20,0,0,1,82,0,238,4,201,1310,0,0,72,0,0,4,1829,1454,3818,215,141,2107,0,0,2247,0,0,169,8697,982288,31556,142187,982056,0,0,421831,0,0,18072,2577990,3197266,102712,161280,1773404,0,0,2556037,0,0,356359,8147058,409228,2026374,47446,292662,670434,0,0,0,613705,0,0,4744,0,0,0,20668,4085261,0,0,0,0,0,2153180,86822,10805,2085026,0,0,2346636,0,0,-42682,6639787,698489,9380887,12445,789052,715938,0,0,0,0,0,7222956,0,6912747,14135703,10104364,0,0,10104364,17928297,15382050,2546247,671689,0,0,27458003,21494,2463468,982275,3445743,342859,10839678,982275,9857403,13646005,13811998,27458003
152,106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,20242,04/01/2024,06/30/2024,Open,Riverside,12 - Inland Counties,1103,Investor - Corp.,Comparable,,760-347-6191,47111 MONROE STREET,INDIO,92201,KAREN FAULIS,145,145,50,224,292,97,706,2,0,18,189,1,35,1564,0,618,928,284,1516,5,0,67,445,2,64,3929,0,663,1322,682,7810,91,0,230,2285,35,676,13794,35116012,53542235,15140369,77179043,184282,0,4809703,23332365,178907,4025323,213508239,15573671,37968760,7650624,94659543,1218815,0,2717377,37211733,545181,9599809,207145513,3191273,46684857,85063093,16727171,161953195,-485355,1227353,0,6827924,49171528,0,724088,0,0,0,12680827,383765954,0,0,0,0,0,4004826,6447902,6549177,9885391,175744,0,408224,9368258,0,48276,36887798,178240,37574477,1395598,0,29870,0,0,0,0,0,600,0,86571589,86572189,0,0,0,0,97078671,68396333,28682338,2863926,4500,10982472,129105425,2616516,33954166,725714,34679880,1333102,814686,725714,88972,36101954,93003471,129105425
153,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,20242,04/01/2024,06/30/2024,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-939-3000,2740 GRANT STREET,CONCORD,94520,MICHAEL S. THOMAS,73,55,55,75,35,229,70,0,0,2,386,0,5,802,0,559,294,1347,466,0,0,8,2217,0,25,4916,0,272,193,0,0,0,0,5,3879,0,0,4349,1745577,1045734,6002810,2244483,0,0,41652,8589418,0,128836,19798510,345650,265821,0,0,0,0,5321,4114675,0,0,4731467,119614,1228549,770509,3526515,1318583,0,0,0,27596,7463367,0,0,0,0,0,75688,14530421,0,0,0,0,0,743064,541046,2476295,925900,0,0,19377,5240726,0,53148,9999556,48717,12322856,302394,0,0,0,0,0,0,0,1065905,0,7291750,8357655,0,0,0,0,16547710,9132700,7415010,119965,1536287,0,17428917,0,4028272,0,4028272,1874808,0,0,0,5903080,11525837,17428917
154,106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20242,04/01/2024,06/30/2024,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-682-8200,2540 EAST STREET,CONCORD,94520,MICHAEL S THOMAS,244,215,175,1290,702,61,574,0,0,3,410,3,15,3058,0,6176,3606,374,3053,0,0,24,1578,15,61,14887,0,8819,5180,546,9739,0,0,433,12631,138,216,37702,273818751,172009088,17043899,127310724,0,0,802892,84380623,699520,1091340,677156837,332430794,149260258,5417983,142353259,0,0,2475877,226808934,3184096,4967599,866898800,4839277,532434355,282152520,19726988,236830477,0,0,0,2879556,273300017,0,3883616,0,0,0,5321220,1361368026,0,0,0,0,0,68975913,39116826,2734894,32833506,0,0,399213,37889540,0,737719,182687611,4508497,178713622,5869217,0,194314,0,0,0,0,0,22802,0,146251335,146274137,0,0,0,0,580414708,360142117,220272591,15082851,2620406,0,384249985,1706746,70821949,0,70821949,15881160,-1017,0,-1017,86702092,297547893,384249985
155,106070988,JOHN MUIR MEDICAL CENTER - WALNUT CREEK,20242,04/01/2024,06/30/2024,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-939-3000,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,MICHAEL S THOMAS,554,399,317,1872,869,95,800,0,0,123,2050,13,29,5851,0,10233,5136,786,4701,0,0,599,6978,64,29,28526,0,18940,8150,357,7164,0,0,520,28354,615,366,64466,366844111,179511822,45764095,178419203,0,0,22114903,257200646,2369809,1412047,1053636636,150271214,64162259,4400054,71554667,0,0,4111019,184012690,4634403,2761401,485907707,5531679,417402169,196687441,40491209,201772468,0,0,0,21168889,356136038,0,7004212,0,0,0,3368700,1249562805,0,0,0,0,0,94181477,46986640,9672940,48201402,0,0,5057033,85077298,0,804748,289981538,20827042,295398255,12198779,0,1558624,0,0,0,0,0,95134293,0,239897082,335031375,813180,0,34,813214,1093159979,608618936,484541043,275288277,61693152,0,1157367061,12615872,255967607,4803080,260770687,50883352,439933405,4803080,435130325,746784364,410582697,1157367061
156,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Hospital-LTC Emphasis,,818-774-3000,7150 TAMPA AVENUE,RESEDA,91335,ILANA SPRINGER,249,249,243,3,24,9,52,0,0,0,0,0,5,93,93,845,731,1675,17658,0,0,0,0,0,1186,22095,22095,0,0,0,0,0,0,0,0,0,0,0,547781,1107954,1034472,10905500,0,0,0,0,0,738216,14333923,0,0,0,0,0,0,0,0,0,0,0,43687,246783,414492,-29052,-306271,0,0,0,0,0,0,0,0,0,0,22433,392072,0,0,0,0,0,300998,693462,1063524,11211771,0,0,0,0,0,672096,13941851,124041,13140818,572261,0,131348,0,0,0,0,0,21530856,0,8736313,30267169,0,0,0,0,82283945,36267863,46016082,206881,417896,0,76908028,239224,19433386,0,19433386,0,0,0,0,19433386,57474642,76908028
157,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,20242,04/01/2024,06/30/2024,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,4501 SAND CREEK ROAD,ANTIOCH,94531,CARRIE PLIETZ,150,150,93,123,1042,31,240,0,0,55,837,0,23,2351,0,593,4089,118,814,0,0,190,2562,0,64,8430,0,574,11310,307,5667,0,0,1515,21678,0,555,41606,14908300,103158971,2084141,18274752,0,0,3898009,60404761,0,2582970,205311904,6575722,120872843,2166449,33623086,0,0,9279679,151707840,0,3634535,327860154,880,17479546,188933960,2088120,43544243,0,0,0,8411431,123560398,0,2378719,0,0,0,8961336,395358633,0,0,0,0,0,3477729,33263964,1971604,7982555,0,0,4143643,86906499,0,67431,137813425,10432560,129428064,2274974,0,3653,132,1196,9881168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230134,0,0,0,0,0,0,0,0,0,0
158,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,915,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,1011 BALDWIN PARK BOULEVARD,BALDWIN PARK,91706,MICHELLE GASKILL-HAMES,271,271,121,71,1162,26,220,0,1,46,1265,0,12,2803,0,339,4672,180,790,0,3,159,4743,0,47,10933,0,678,38502,777,10669,0,0,2590,70122,0,1841,125179,6411593,88885463,3035668,13376423,0,62199,2413310,69018723,0,1055283,184258662,3562273,175486549,4414619,37727689,0,0,11369116,233682474,0,3661402,469904122,255,8222022,214829867,6245575,40407529,0,0,62199,9287295,160662290,0,2176271,0,0,0,6102787,447996090,0,0,0,0,0,1657792,48894098,1009202,10388766,0,0,4268228,139959749,0,-11141,206166694,21575275,175068330,6118876,0,13536,165,1408,10738926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20073876,0,0,0,0,0,0,0,0,0,0
159,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,921,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,9333 IMPERIAL HIGHWAY,DOWNEY,90242,MICHELLE GASKILL-HAMES,424,424,237,153,1848,62,480,0,0,53,2092,0,21,4709,0,780,8775,945,1997,0,0,248,8663,0,85,21493,0,516,18276,692,8423,0,0,1088,35053,0,1597,65645,14356573,166856970,12449062,33094636,0,0,5583097,142850049,0,1255933,376446320,4648739,170543682,5370894,56965461,0,0,10912301,277654419,0,3909919,530005415,6191,15230662,279006153,14803328,71817681,0,0,0,12134115,248192373,0,3006239,0,0,0,7924860,652121602,0,0,0,0,0,3687015,57781746,2394324,17304035,0,0,3952684,169183682,0,26647,254330133,28492055,249138703,10358892,0,718,196,2035,14758044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287774,0,0,0,0,0,0,0,0,0,0
160,106361223,KAISER FOUNDATION HOSPITAL - FONTANA,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,9961 SIERRA AVENUE,FONTANA,92335,MICHELLE GASKILL-HAMES,664,654,377,207,2821,141,939,0,0,176,3390,0,39,7713,0,1117,14338,1048,3769,0,0,901,12842,0,233,34248,0,1018,25782,1395,13724,0,0,2794,45507,0,3018,93238,22111959,282662639,19151745,66934263,0,0,13457241,228790035,0,5330936,638438818,10782040,255929701,9204776,92683717,0,0,22933882,391697735,0,6542240,789774091,2745,26346510,438190970,21673813,126871834,0,0,0,23684643,352783106,0,4808727,0,0,0,20240691,1014603039,0,0,0,0,0,6396448,97114322,5858253,31133359,0,0,11434301,261618473,0,54714,413609870,60234823,425141536,15295494,0,500,1386,7055,40308919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887402,0,0,0,0,0,0,0,0,0,0
161,106014132,KAISER FOUNDATION HOSPITAL - FREMONT,20242,04/01/2024,06/30/2024,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,39400 PASEO PADRE PARKWAY,FREMONT,94538,CARRIE PLIETZ,100,100,63,33,699,8,54,0,0,17,358,0,8,1177,0,123,3378,75,317,0,0,67,1699,0,40,5699,0,320,16822,329,3914,0,0,1598,40322,0,822,64127,2381776,71503897,1683430,6324045,0,0,1616488,33184415,0,797128,117491179,2060024,75108566,2076315,16132412,0,0,5760418,128967423,0,1729209,231834367,0,3469234,125698467,3031001,18835386,0,0,0,5884185,98078736,0,1115883,0,0,0,4959822,261072714,0,0,0,0,0,919742,19575659,639070,3412918,0,0,1274109,62367940,0,63394,88252832,4472694,87644789,4616366,0,0,51,397,3983001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069749,0,0,0,0,0,0,0,0,0,0
162,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,20242,04/01/2024,06/30/2024,Open,Fresno,09 - Central,605,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,7300 NORTH FRESNO STREET,FRESNO,93720,CARRIE PLIETZ,169,169,78,41,972,22,35,0,0,40,868,0,14,1992,0,169,3980,69,106,0,0,116,2585,0,44,7069,0,439,24469,784,1816,0,0,2803,42635,0,791,73737,4504666,104466486,1304488,2909866,0,0,2806226,55060624,0,902382,171954738,2945938,136941801,6041837,8596625,0,0,13523204,172300366,0,2586329,342936100,1433,6330700,207465265,6434590,10294395,0,0,0,12645467,135484463,0,3302598,0,0,0,5304059,387262970,0,0,0,0,0,1045737,31632887,749510,1092685,0,0,3353179,89691284,0,62586,127627868,21116999,130345120,2899534,0,1290,298,2006,20285900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18878948,0,0,0,0,0,0,0,0,0,0
163,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,4867 SUNSET BOULEVARD,LOS ANGELES,90027,MICHELLE GASKILL-HAMES,560,560,392,186,2355,103,514,0,0,96,3020,0,34,6308,0,1207,15824,966,2791,0,0,404,14322,0,150,35664,0,696,12069,565,4927,0,0,1067,14717,0,989,35030,23160576,300936116,17852944,49774825,0,0,8426561,258276221,0,2706638,661133881,6738824,151981579,3755239,41154088,0,0,10461401,207692587,0,3773993,425557711,665,21983594,342889008,16637824,71878000,0,0,0,11825274,240277618,0,2165754,0,0,0,19598163,727255900,0,0,0,0,0,7649603,103143577,4230959,18367746,0,0,6233986,219727996,0,81825,359435692,20946173,314889848,7088099,0,74045,169,2331,9368771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194795,0,0,0,0,0,0,0,0,0,0
164,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,20242,04/01/2024,06/30/2024,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1777 WEST YOSEMITE AVENUE,MANTECA,95337,CARRIE PLIETZ,275,216,144,64,1317,27,237,0,0,45,1850,0,24,3564,0,223,5335,238,751,0,0,161,6319,0,72,13099,0,307,12918,490,5304,0,0,1899,37185,0,849,58952,6247077,140475119,4048648,16324986,0,0,3526861,135524006,0,1867820,308014517,3261529,147907907,3100625,36068949,0,0,13487809,306448260,0,5320519,515595598,2643,8027293,237923602,4907632,43284422,0,0,0,12563531,249788372,0,5763050,0,0,0,41945353,604205898,0,0,0,0,0,1345440,39544900,1941065,6854610,0,0,2904142,166710951,0,103109,219404217,13912591,204287539,4116800,0,2900,238,1581,12836182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938166,0,0,0,0,0,0,0,0,0,0
165,106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20242,04/01/2024,06/30/2024,Open,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,27300 IRIS AVENUE,MORENO VALLEY,92555,MICHELLE GASKILL-HAMES,100,100,50,23,441,8,175,0,0,26,579,0,6,1258,0,69,1938,20,608,0,0,73,1764,0,33,4505,0,248,6541,323,5058,0,1,784,13513,0,964,27432,1745241,36431606,332030,9854373,0,0,1364532,27643517,0,336263,77707562,2516287,77592346,2202017,33137349,0,2040,5726352,121940672,0,2307228,245424291,180,3709484,97935797,1810865,35823533,0,0,2040,5059797,96347916,0,1784723,0,0,0,2997942,245472277,0,0,0,0,0,539843,15822279,545125,6972448,0,0,1810240,51959640,0,10001,77659576,1385113,65659206,3543603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431659,0,0,0,0,0,0,0,0,0,0
166,106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20242,04/01/2024,06/30/2024,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-4960,275 W. MACARTHUR BOULEVARD,OAKLAND,94611,CARRIE PLIETZ,365,365,270,369,2139,132,561,0,0,82,1977,0,49,5309,0,1926,10442,813,2376,0,0,436,8268,0,248,24509,0,1746,26564,1408,13863,0,0,2812,49333,0,2422,98148,41674322,254184085,16702482,51989234,0,0,11577511,208805201,0,5280891,590213726,13764473,174181969,7712829,66258893,0,0,16029636,292787519,0,10566193,581301512,4781,42897425,349301727,18279129,97313217,0,0,0,18679757,259581418,0,4102097,0,0,0,23879950,814039501,0,0,0,0,0,11734334,74679524,5588556,19590972,0,0,8386152,237378185,0,118014,357475737,22713569,341969509,9538958,0,46145,190,1654,19752005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182292,0,0,0,0,0,0,0,0,0,0
167,106304409,KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,20242,04/01/2024,06/30/2024,Open,Orange,13 - Orange,1011,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,3440 E LA PALMA AVENUE,ANAHEIM,92806,MICHELLE GASKILL-HAMES,531,530,272,105,2414,29,562,0,0,131,3094,0,17,6352,0,605,10552,168,1953,0,0,452,10948,0,43,24721,0,393,26142,392,8208,0,0,1819,40203,0,700,77857,10055902,213740137,2608546,33785766,0,0,9019491,191576421,0,772972,461559235,3189421,233154496,2181986,57443807,0,0,14537769,326248907,0,2434029,639190415,4681,10375677,367126230,3057792,69881469,0,0,0,18766673,295536879,0,2680595,0,0,0,6225107,773655103,0,0,0,0,0,2796382,79009125,1578670,20471418,0,0,4371316,218857371,0,10265,327094547,48418018,317709822,9346890,0,4406,374,3557,33659681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673288,0,0,0,0,0,0,0,0,0,0
168,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,13652 CANTARA STREET,PANORAMA CITY,91402,MICHELLE GASKILL-HAMES,218,218,118,65,1314,28,249,0,0,47,1259,0,19,2981,0,303,4540,318,691,0,0,168,4629,0,70,10719,0,500,15275,488,6782,0,0,1107,25297,0,506,49955,5293241,89051742,3794043,12966180,0,0,3351082,83313396,0,1678980,199448664,4261298,116048272,2732504,36423238,0,0,7866762,153627957,0,1725998,322686029,1925,8108245,169451785,4892839,39855178,0,0,0,8178649,144682961,0,1719301,0,0,0,4793275,381684158,0,0,0,0,0,1402522,35101474,1435343,9237972,0,0,2688630,90596339,0,-11745,140450535,22510339,144374245,3576532,0,45120,194,2318,13666073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347045,0,0,0,0,0,0,0,0,0,0
169,106414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,20242,04/01/2024,06/30/2024,Open,San Mateo,04 - West Bay,428,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1100 VETERANS BOULEVARD,REDWOOD CITY,94063,CARRIE PLIETZ,153,153,71,54,712,15,136,0,0,31,981,0,16,1945,0,195,2568,104,523,0,0,125,2857,0,47,6419,0,134,4608,121,1542,0,0,561,7915,0,304,15185,6124155,77267311,3093453,14860905,0,0,2952263,78041377,0,1637382,183976846,1462862,68535058,876358,12721774,0,0,5007679,94926737,0,2424963,185955431,165,6049143,119200074,2272826,23838514,0,0,0,5345202,95172683,0,2236448,0,0,0,8021390,262136445,0,0,0,0,0,1369811,23943398,1554289,3536991,0,0,2365525,74950268,0,75550,107795832,8640482,113601975,4483963,0,500,71,737,7419072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478340,0,0,0,0,0,0,0,0,0,0
170,106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,20242,04/01/2024,06/30/2024,Open,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,MICHELLE GASKILL-HAMES,225,225,119,58,953,35,275,0,0,48,1119,0,14,2502,0,253,4745,373,920,0,0,136,4229,0,87,10743,0,520,23448,450,9926,0,0,2086,47311,0,1435,85176,5498878,88267299,5046544,13787037,0,0,2446195,67948932,0,1421558,184416443,3272627,140163832,2708772,38154212,0,0,9048499,180473912,0,2522465,376344319,182,6868924,190106578,6408950,35098310,0,0,0,8521190,152716089,0,2151009,0,0,0,4866752,406737984,0,0,0,0,0,1852548,37829324,978176,16577159,0,0,2640262,94081708,0,63601,154022778,46903820,201364732,7625897,0,13476,1051,5992,34215566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44499219,0,0,0,0,0,0,0,0,0,0
171,106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,20242,04/01/2024,06/30/2024,Open,Placer,02 - Golden Empire,309,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1600 EUREKA ROAD,ROSEVILLE,95661,CARRIE PLIETZ,352,402,273,152,2115,134,622,0,0,98,2534,0,44,5699,0,762,9693,1478,2027,0,0,584,10059,0,189,24792,0,398,16506,528,8320,0,0,1638,25555,0,1004,53949,18108651,255422567,27811068,42017909,0,0,11892298,204008164,0,4110790,563371447,5466775,264243979,4657042,64920059,0,0,14648780,283812422,0,7431977,645181034,981,18978097,440682480,27410325,84139762,0,0,0,20811243,257290450,0,4284309,0,0,0,19689419,873287066,0,0,0,0,0,4072413,73676293,4232526,22029375,0,0,5473115,225516069,0,265624,335265415,44903913,330478752,6657272,0,37626,585,4070,43069501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45226114,0,0,0,0,0,0,0,0,0,0
172,106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,20242,04/01/2024,06/30/2024,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-4960,2025 MORSE AVENUE,SACRAMENTO,95825,CARRIE PLIETZ,287,283,169,230,1914,49,451,0,0,45,759,0,38,3486,0,1011,8356,302,1947,0,0,198,3306,0,194,15314,0,979,20151,794,13984,0,0,1634,26185,0,1637,65364,24943140,218973100,6002988,44864871,0,0,6977825,107926859,0,3964248,413653031,7988408,165856019,5032576,77484130,0,0,8863496,188496877,0,7917470,461638976,1270,25090220,314236556,5992725,105750771,0,0,0,9623201,157475039,0,2378278,0,0,0,19929496,640477556,0,0,0,0,0,7186601,65951741,4698756,15153237,0,0,6010644,135662324,0,151148,234814451,32480166,232280969,3150862,0,22714,483,3396,30657080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715746,0,0,0,0,0,0,0,0,0,0
173,106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,20242,04/01/2024,06/30/2024,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,4647 ZION AVENUE,SAN DIEGO,92120,MICHELLE GASKILL-HAMES,596,596,257,190,2669,53,426,0,0,91,2306,0,23,5758,0,753,10723,464,1773,0,0,280,9194,0,144,23331,0,696,23590,687,6540,0,0,1643,35634,0,696,69486,14750189,218209003,5086238,28565112,0,0,6103971,164107248,0,1504587,438326348,6352007,237506255,4758924,44160031,0,0,12572713,282734779,0,2954516,591039225,340,16307307,373083433,8188298,52379026,0,0,0,14315049,263021589,0,3012754,0,0,0,6019562,736327358,0,0,0,0,0,4688175,81944286,1334394,20173157,0,0,3685459,181161523,0,51221,293038215,68774593,343975725,12734596,0,18703,967,6145,53415053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246439,0,0,0,0,0,0,0,0,0,0
174,106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,20242,04/01/2024,06/30/2024,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-4960,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,CARRIE PLIETZ,239,239,162,66,1302,16,164,0,0,37,1344,0,15,2944,0,347,6892,216,924,0,0,182,6097,0,63,14721,0,221,5559,118,1462,0,0,585,10351,0,244,18540,6345727,178211657,2841067,22293954,0,0,4124104,142983911,0,713067,357513487,2998258,94400354,1102496,15910350,0,0,5396908,136294477,0,1883610,257986453,0,6274225,209555630,3043264,30596178,0,0,0,7356101,135578015,0,1064327,0,0,0,8390827,401858567,0,0,0,0,0,2947053,59555287,818862,7335315,0,0,2056777,140882019,0,46060,213641373,14592854,203477549,4276545,0,169719,117,1237,12987420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6837106,0,0,0,0,0,0,0,0,0,0
