FAC_NAME,COUNTY_NAME,BEG_DATE_q1,END_DATE_q1,OP_STATUS_q1,TYPE_HOSP_q1,TEACH_RURL_q1,AVL_BEDS_q1,STF_BEDS_q1,VIS_TOT_q1,GRIP_TOT_q1,DAY_TOT_q1,GROP_TOT_q1,DED_TOT_q1,CAP_TOT_q1,NET_TOT_q1,TOT_OP_EXP_q1,EXP_PIPS_q1,EXP_POPS_q1,PHY_COMP_q1,LOG_VIS_TOT_q1,LOG_GRIP_TOT_q1,LOG_DAY_TOT_q1,LOG_GROP_TOT_q1,LOG_DED_TOT_q1,LOG_CAP_TOT_q1,LOG_DED_TOT_q1,LOG_CAP_TOT_q1,LOG_NET_TOT_q1,LOG_TOT_OP_EXP_q1,LOG_EXP_PIPS_q1,LOG_EXP_POPS_q1,LOG_PHY_COMP_q1,BEG_DATE_q2,END_DATE_q2,OP_STATUS_q2,TYPE_HOSP_q2,TEACH_RURL_q2,AVL_BEDS_q2,STF_BEDS_q2,VIS_TOT_q2,GRIP_TOT_q2,DAY_TOT_q2,GROP_TOT_q2,DED_TOT_q2,CAP_TOT_q2,NET_TOT_q2,TOT_OP_EXP_q2,EXP_PIPS_q2,EXP_POPS_q2,PHY_COMP_q2,LOG_VIS_TOT_q2,LOG_GRIP_TOT_q2,LOG_DAY_TOT_q2,LOG_GROP_TOT_q2,LOG_DED_TOT_q2,LOG_CAP_TOT_q2,LOG_DED_TOT_q2,LOG_CAP_TOT_q2,LOG_NET_TOT_q2,LOG_TOT_OP_EXP_q2,LOG_EXP_PIPS_q2,LOG_EXP_POPS_q2,LOG_PHY_COMP_q2
JEROLD PHELPS COMMUNITY HOSPITAL,Humboldt,2024-01-01,2024-03-31,Open,Comparable,Rural,17,17,3875.0,838235.0,859.0,6109702.0,3887318.0,0.0,3060619.0,8503779.0,0.0,0.0,0.0,8.262558973010657,13.639054962727625,6.756932389247553,15.62538872112836,15.867346934061121,15.46989946485397,15.867346934061121,15.46989946485397,14.934128067784128,15.956021328490543,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,17,17,3875.0,796144.0,848.0,6550909.0,2066161.0,0.0,5280892.0,7792120.0,0.0,0.0,0.0,8.262558973010657,13.587536609041276,6.744059186311348,15.695114529259085,17.67313057575893,14.470255730140709,17.67313057575893,14.470255730140709,15.479605770169663,15.868623652931372,0.0,0.0,0.0
JEWISH HOME,San Francisco,2024-01-01,2024-03-31,Open,Hospital-LTC Emphasis,N/A,375,353,0.0,30874993.0,29786.0,0.0,6117370.0,0.0,24757623.0,23655401.0,0.0,0.0,0.0,0.0,17.24545715858041,10.301827335701704,0.0,16.119318003580865,15.46989946485397,16.119318003580865,15.46989946485397,17.02464403994831,16.979102061195945,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Hospital-LTC Emphasis,N/A,375,361,0.0,29310732.0,31773.0,0.0,5875102.0,0.0,23435630.0,25745717.0,0.0,0.0,0.0,0.0,17.193464320903878,10.366403624279968,0.0,17.75049707218797,14.470255730140709,17.75049707218797,14.470255730140709,16.969768114515183,17.063778879983957,0.0,0.0,0.0
JOHN C. FREMONT HEALTHCARE DISTRICT,Mariposa,2024-01-01,2024-03-31,Open,Comparable,Rural,33,33,8099.0,2227974.0,1834.0,7482500.0,2773258.0,0.0,6937216.0,10286631.0,0.0,0.0,980987.0,8.99961934066053,14.616603659140505,7.51479976048867,15.828077652354153,15.71284836912429,15.46989946485397,15.71284836912429,15.46989946485397,15.752411243411986,16.146355746167174,0.0,0.0,13.796315506056782,2024-04-01,2024-06-30,Open,Comparable,Rural,33,33,8697.0,2577990.0,1829.0,8147058.0,4085261.0,0.0,6639787.0,9380887.0,0.0,0.0,789052.0,9.070848393157585,14.762520971396821,7.512071245835466,15.9131675611961,17.714886302891607,14.470255730140709,17.714886302891607,14.470255730140709,15.708590593232072,16.054184986011126,0.0,0.0,13.57858877120948
JOHN F. KENNEDY MEMORIAL HOSPITAL,Riverside,2024-01-01,2024-03-31,Open,Comparable,N/A,145,56,13946.0,238102147.0,4494.0,204709019.0,399426680.0,0.0,43384486.0,39471243.0,0.0,0.0,0.0,9.543019710358694,19.28821033283597,8.410720946905721,19.13710011414532,19.815244670269454,15.46989946485397,19.815244670269454,15.46989946485397,17.58561249277656,17.49108296475067,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,145,50,13794.0,213508239.0,3929.0,207145513.0,383765954.0,0.0,36887798.0,37574477.0,0.0,0.0,0.0,9.532061486651386,19.179185984735966,8.276394704863307,19.14893207044822,19.87708940885223,14.470255730140709,19.87708940885223,14.470255730140709,17.423391403927354,17.441835601291245,0.0,0.0,0.0
JOHN MUIR BEHAVIORAL HEALTH CENTER,Contra Costa,2024-01-01,2024-03-31,Open,Comparable,N/A,55,55,4281.0,21213415.0,4835.0,4717854.0,14972371.0,0.0,10958898.0,12094360.0,0.0,0.0,0.0,8.362175469149628,16.870144369678332,8.483843211734683,15.366864805115885,16.75293721872068,15.46989946485397,16.75293721872068,15.46989946485397,16.209662378233702,16.308249868881962,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,55,55,4349.0,19798510.0,4916.0,4731467.0,14530421.0,0.0,9999556.0,12322856.0,0.0,0.0,0.0,8.37793112408273,16.801117290816748,8.50045386741194,15.36974607172463,17.90679676484845,14.470255730140709,17.90679676484845,14.470255730140709,16.118051349977044,16.326966388535798,0.0,0.0,0.0
JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,Contra Costa,2024-01-01,2024-03-31,Open,Comparable,N/A,215,175,37079.0,682224828.0,14690.0,416103658.0,948019208.0,0.0,150309278.0,158339201.0,0.0,0.0,0.0,10.520833019679792,20.340869822771715,9.594990340370426,19.846444967473747,20.67398532502617,15.46989946485397,20.67398532502617,15.46989946485397,18.828205589344527,18.880250137907062,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,215,175,37702.0,677156837.0,14887.0,866898800.0,1361368026.0,0.0,182687611.0,178713622.0,0.0,0.0,0.0,10.53749494586695,20.333413470220382,9.608310798322087,20.580432804748742,21.064479944534547,14.470255730140709,21.064479944534547,14.470255730140709,19.023288213904316,19.001295211135584,0.0,0.0,0.0
JOHN MUIR MEDICAL CENTER - WALNUT CREEK,Contra Costa,2024-01-01,2024-03-31,Open,Comparable,N/A,399,317,63620.0,1053988696.0,28010.0,456299550.0,1225738618.0,0.0,284549628.0,281985405.0,0.0,0.0,0.0,11.060698883507174,20.775847563099163,10.240352569152035,19.938660061895394,20.92998197737167,15.46989946485397,20.92998197737167,15.46989946485397,19.46641823919952,19.45736587579017,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,399,317,64466.0,1053636636.0,28526.0,485907707.0,1249562805.0,0.0,289981538.0,295398255.0,0.0,0.0,0.0,11.073908743950671,20.775513480947467,10.258606286207554,20.001529262596677,20.98166004886613,14.470255730140709,20.98166004886613,14.470255730140709,19.485327820297808,19.50383502418495,0.0,0.0,0.0
JOYCE EISENBERG KEEFER MEDICAL CENTER,Los Angeles,2024-01-01,2024-03-31,Open,Hospital-LTC Emphasis,N/A,249,243,0.0,14357172.0,22037.0,0.0,1986758.0,0.0,12370414.0,10606768.0,0.0,0.0,0.0,0.0,16.479760235908376,10.000523515047723,0.0,15.587342622111725,15.46989946485397,15.587342622111725,15.46989946485397,16.330818292714568,16.177002940179378,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Hospital-LTC Emphasis,N/A,249,243,0.0,14333923.0,22095.0,0.0,392072.0,0.0,13941851.0,13140818.0,0.0,0.0,0.0,0.0,16.47813959344297,10.003151875649074,0.0,17.637136753194238,14.470255730140709,17.637136753194238,14.470255730140709,16.450405809565453,16.391233897845506,0.0,0.0,0.0
KAISER FOUNDATION HOSPITAL - ANTIOCH,Contra Costa,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,150,97,40944.0,204998748.0,8744.0,318262015.0,382486309.0,0.0,140774454.0,131216104.0,9956413.0,0.0,0.0,10.619984981704288,19.13851443464504,9.076237387452702,19.578385551169784,19.772334927231142,15.46989946485397,19.772334927231142,15.46989946485397,18.762669557671426,18.6923561784653,16.11372752457012,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,150,93,41606.0,205311904.0,8430.0,327860154.0,395358633.0,0.0,137813425.0,129428064.0,9881168.0,0.0,0.0,10.636023701324445,19.140040868617696,9.039670667922676,19.608097718725237,19.903750100147025,14.470255730140709,19.903750100147025,14.470255730140709,18.74141134285724,18.678635802140754,16.106141382562868,0.0,0.0
KAISER FOUNDATION HOSPITAL - BALDWIN PARK,Los Angeles,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,271,130,120211.0,182182620.0,11782.0,352538387.0,393772236.0,0.0,140948771.0,171760101.0,8840988.0,0.0,0.0,11.69701212971085,19.020520154047578,9.37441309371334,19.680670076414852,19.801125773539347,15.46989946485397,19.801125773539347,15.46989946485397,18.763907063177115,18.96160930538651,15.994909306184024,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,271,121,125179.0,184258662.0,10933.0,469904122.0,447996090.0,0.0,206166694.0,175068330.0,10738926.0,0.0,0.0,11.737507980478693,19.031851105567505,9.299632479454944,19.96803923824183,20.01659248478847,14.470255730140709,20.01659248478847,14.470255730140709,19.14419559855796,18.980686918534147,16.189385735163835,0.0,0.0
KAISER FOUNDATION HOSPITAL - DOWNEY,Los Angeles,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,424,243,64535.0,393817466.0,22033.0,450074158.0,595674612.0,0.0,248217012.0,257947575.0,19850286.0,0.0,0.0,11.07497848661681,19.791398078188184,10.00034199390001,19.924922924928754,20.211722410621793,15.46989946485397,20.211722410621793,15.46989946485397,19.329813973913442,19.368266928440786,16.803729023431238,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,424,237,65645.0,376446320.0,21493.0,530005415.0,652121602.0,0.0,254330133.0,249138703.0,14758044.0,0.0,0.0,11.092031948704845,19.746286021334445,9.9755291054011,20.088397783326155,20.362881105963456,14.470255730140709,20.362881105963456,14.470255730140709,19.354143721209233,19.333520343514174,16.50729891578946,0.0,0.0
KAISER FOUNDATION HOSPITAL - FONTANA,San Bernardino,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,664,389,90100.0,647407774.0,35376.0,697011078.0,931936358.0,0.0,412482494.0,410821549.0,26407815.0,0.0,0.0,11.408686542313973,20.288486908961072,10.47381717044985,20.362311863863894,20.65694569660078,15.46989946485397,20.65694569660078,15.46989946485397,19.837704326474924,19.833669493260103,17.08917058490531,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,654,377,93238.0,638438818.0,34248.0,789774091.0,1014603039.0,0.0,413609870.0,425141536.0,40308919.0,0.0,0.0,11.442921368081455,20.27453640895548,10.441412646183837,20.48725750303746,20.781430397173505,14.470255730140709,20.781430397173505,14.470255730140709,19.84043374692786,19.86793269968239,17.51208334237521,0.0,0.0
KAISER FOUNDATION HOSPITAL - FREMONT,Alameda,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,100,69,63170.0,122753138.0,6229.0,229328405.0,261984541.0,0.0,90097002.0,87768452.0,4359550.0,0.0,0.0,11.05360061406664,18.625685896613366,8.737131611781498,19.250665621533575,19.398553388000177,15.46989946485397,19.398553388000177,15.46989946485397,18.316397458984273,18.290212688800572,15.287879628370867,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,100,63,64127.0,117491179.0,5699.0,231834367.0,261072714.0,0.0,88252832.0,87644789.0,3983001.0,0.0,0.0,11.068636365004481,18.58187382490127,8.648221453822641,19.26153374362598,19.540268409885005,14.470255730140709,19.540268409885005,14.470255730140709,18.295716355245425,18.288802726606477,15.197546364297725,0.0,0.0
KAISER FOUNDATION HOSPITAL - FRESNO,Fresno,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,169,79,71859.0,173938346.0,7150.0,323763957.0,372074495.0,0.0,125627808.0,132798929.0,21233984.0,0.0,0.0,11.18247506066751,18.974211466803744,8.875007486048396,19.595525283562175,19.745018198032863,15.46989946485397,19.745018198032863,15.46989946485397,18.648834196726632,18.704346737745233,16.871113522141165,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,169,78,73737.0,171954738.0,7069.0,342936100.0,387262970.0,0.0,127627868.0,130345120.0,20285900.0,0.0,0.0,11.208273549098648,18.96274185480008,8.863615758890619,19.653054693314605,19.88520693101183,14.470255730140709,19.88520693101183,14.470255730140709,18.66462931411808,18.6856962676471,16.825436670693215,0.0,0.0
KAISER FOUNDATION HOSPITAL - LOS ANGELES,Los Angeles,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,560,401,34056.0,682478617.0,36413.0,397002768.0,722010262.0,0.0,357471123.0,307469828.0,7915616.0,0.0,0.0,10.435790870478348,20.341241755594897,10.50270859506391,19.799453813438223,20.402929879676094,15.46989946485397,20.402929879676094,15.46989946485397,19.694565144808127,19.543887523323882,15.884348201512369,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,560,392,35030.0,661133881.0,35664.0,425557711.0,727255900.0,0.0,359435692.0,314889848.0,9368771.0,0.0,0.0,10.463988662743825,20.309466921935915,10.481925094712139,19.86891113015283,20.465197268152647,14.470255730140709,20.465197268152647,14.470255730140709,19.70004584012601,19.567733449921317,16.05289258906244,0.0,0.0
KAISER FOUNDATION HOSPITAL - MANTECA,San Joaquin,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,216,163,58316.0,331888918.0,14808.0,496735428.0,584566385.0,0.0,244057961.0,208134749.0,12107295.0,0.0,0.0,10.973648925030222,19.620310889570643,9.602990383037504,20.023568106303685,20.19302163032973,15.46989946485397,20.19302163032973,15.46989946485397,19.312916304227464,19.15369626444855,16.309318804057074,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,216,144,58952.0,308014517.0,13099.0,515595598.0,604205898.0,0.0,219404217.0,204287539.0,12836182.0,0.0,0.0,10.984495795255876,19.545657476190602,9.480367509189243,20.0608332933063,20.291701470986144,14.470255730140709,20.291701470986144,14.470255730140709,19.20642633078013,19.135039069185915,16.36777853788807,0.0,0.0
KAISER FOUNDATION HOSPITAL - MORENO VALLEY,Riverside,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,100,54,26013.0,86672878.0,4914.0,202319186.0,213382630.0,0.0,75609434.0,65714039.0,0.0,0.0,0.0,10.166390133623686,18.27765157851198,8.500047032581268,19.125357141931197,19.19668585495571,15.46989946485397,19.19668585495571,15.46989946485397,18.141091634949994,18.000823159254676,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,100,50,27432.0,77707562.0,4505.0,245424291.0,245472277.0,0.0,77659576.0,65659206.0,0.0,0.0,0.0,10.219501947254944,18.16846314650838,8.41316512099219,19.31849907474701,19.48800404797621,14.470255730140709,19.48800404797621,14.470255730140709,18.16784543543349,17.999988392596528,0.0,0.0,0.0
KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Alameda,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,365,281,99147.0,609730663.0,25554.0,561767805.0,828811957.0,0.0,342686511.0,346915328.0,19923769.0,0.0,0.0,11.504368962287108,20.228527883200375,10.14858827120238,20.146599165901637,20.540192178995273,15.46989946485397,20.540192178995273,15.46989946485397,19.652326628031187,19.664591299490645,16.807424049241988,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,365,270,98148.0,590213726.0,24509.0,581301512.0,814039501.0,0.0,357475737.0,341969509.0,19752005.0,0.0,0.0,11.494242011165694,20.1959952784202,10.106836476522158,20.18078013545505,20.571658754929697,14.470255730140709,20.571658754929697,14.470255730140709,19.694578052061086,19.650232139005816,16.798765613773813,0.0,0.0
KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,Orange,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,526,303,75042.0,493794838.0,27518.0,561428690.0,725250848.0,0.0,329972680.0,309999751.0,22308626.0,0.0,0.0,11.225816561559018,20.017630683220897,10.222631954177766,20.145995326749343,20.40738414517202,15.46989946485397,20.40738414517202,15.46989946485397,19.61452042414946,19.552082055443147,16.920484022605475,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,530,272,77857.0,461559235.0,24721.0,639190415.0,773655103.0,0.0,327094547.0,317709822.0,33659681.0,0.0,0.0,11.26264193370378,19.950120959033285,10.115448814447769,20.275712958561755,20.523523163072323,14.470255730140709,20.523523163072323,14.470255730140709,19.605759824683982,19.576649017867833,17.331811299266977,0.0,0.0
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,Los Angeles,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,218,129,48031.0,214912305.0,11737.0,286221690.0,365377800.0,0.0,135756195.0,146886522.0,14336158.0,0.0,0.0,10.779622734433188,19.185740623816876,9.37058672111828,19.472277211872317,19.727045847837974,15.46989946485397,19.727045847837974,15.46989946485397,18.72637115846232,18.805170894253393,16.478295505095165,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,218,118,49955.0,199448664.0,10719.0,322686029.0,381684158.0,0.0,140450535.0,144374245.0,13666073.0,0.0,0.0,10.818897896982977,19.11106744288642,9.279866434624793,19.592190365102773,19.872225519628568,14.470255730140709,19.872225519628568,14.470255730140709,18.76036592781198,18.787919416715873,16.430426969206486,0.0,0.0
KAISER FOUNDATION HOSPITAL - REDWOOD CITY,San Mateo,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,153,74,14582.0,192300456.0,6682.0,180445160.0,259535810.0,0.0,113209806.0,115347169.0,9138918.0,0.0,0.0,9.587611745713565,19.074569587051244,8.80732226751107,19.010937472400908,19.389300783167275,15.46989946485397,19.389300783167275,15.46989946485397,18.544753354256443,18.563457008256197,16.028052665100933,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,153,71,15185.0,183976846.0,6419.0,185955431.0,262136445.0,0.0,107795832.0,113601975.0,7419072.0,0.0,0.0,9.62812922977318,19.03032047613407,8.767173396684006,19.04101759006249,19.543734566538763,14.470255730140709,19.543734566538763,14.470255730140709,18.49574956077554,18.54821145846624,15.819564674724278,0.0,0.0
KAISER FOUNDATION HOSPITAL - RIVERSIDE,Riverside,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,225,132,83379.0,195082057.0,11931.0,327910367.0,370790372.0,0.0,152202052.0,203754312.0,36934510.0,0.0,0.0,11.331163751434788,19.088930838268627,9.386979145634639,19.608250860711152,19.74159685279249,15.46989946485397,19.74159685279249,15.46989946485397,18.840719492131374,19.132425477959366,17.42465692938258,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,225,119,85176.0,184416443.0,10743.0,376344319.0,406737984.0,0.0,154022778.0,201364732.0,34215566.0,0.0,0.0,11.35248672332188,19.03270704081584,9.282102738203074,19.746015026996663,19.92924659032873,14.470255730140709,19.92924659032873,14.470255730140709,18.852611065023886,19.12062841367997,17.348191273910516,0.0,0.0
KAISER FOUNDATION HOSPITAL - ROSEVILLE,Placer,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,402,285,50604.0,574727914.0,25869.0,604540964.0,847484790.0,0.0,331784088.0,331778727.0,42882309.0,0.0,0.0,10.831805664623001,20.169407295466943,10.160839275180075,20.21997999247244,20.562368710438452,15.46989946485397,20.562368710438452,15.46989946485397,19.61999498098431,19.61997882275524,17.573969944544473,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,402,273,53949.0,563371447.0,24792.0,645181034.0,873287066.0,0.0,335265415.0,330478752.0,43069501.0,0.0,0.0,10.895812970686281,20.149449734096102,10.118316634246252,20.285041509796955,20.63833239845553,14.470255730140709,20.63833239845553,14.470255730140709,19.630433062663183,19.61605292774622,17.57832569439089,0.0,0.0
KAISER FOUNDATION HOSPITAL - SACRAMENTO,Sacramento,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,283,174,64118.0,426230788.0,15828.0,441732262.0,640488511.0,0.0,227474539.0,238689905.0,31861791.0,0.0,0.0,11.068496010843921,19.870491515751606,9.669598979685738,19.906214516688483,20.283804405085625,15.46989946485397,20.283804405085625,15.46989946485397,19.242548878004744,19.290675803024893,17.27691810694101,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,283,169,65364.0,413653031.0,15314.0,461638976.0,640477556.0,0.0,234814451.0,232280969.0,30657080.0,0.0,0.0,11.08774222599596,19.84053809344185,9.636588019266876,19.950293708501544,20.346043977769362,14.470255730140709,20.346043977769362,14.470255730140709,19.274306194279614,19.263458274453892,17.23837422139616,0.0,0.0
KAISER FOUNDATION HOSPITAL - SAN DIEGO,San Diego,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,596,273,66205.0,455688846.0,24760.0,541819705.0,696477398.0,0.0,301031153.0,364602960.0,57399724.0,0.0,0.0,11.100526372259134,19.937320781499672,10.117025113705102,20.110443858308592,20.36712255022436,15.46989946485397,20.36712255022436,15.46989946485397,19.52272431901835,19.714319541404603,17.86555007033755,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,596,257,69486.0,438326348.0,23331.0,591039225.0,736327358.0,0.0,293038215.0,343975725.0,53415053.0,0.0,0.0,11.148894963697071,19.898474279940782,10.057581087873528,20.197392945418255,20.476871207157092,14.470255730140709,20.476871207157092,14.470255730140709,19.495813588510213,19.656081648894432,17.793603174313592,0.0,0.0
KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,San Francisco,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,239,168,18241.0,369315756.0,15213.0,253594933.0,408137272.0,0.0,214773417.0,209739015.0,16609050.0,0.0,0.0,9.811481906740104,19.727162546120805,9.629971335557247,19.351248803987122,19.836611896990973,15.46989946485397,19.836611896990973,15.46989946485397,19.185094160613286,19.16137453483669,16.625458345700782,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,239,162,18540.0,357513487.0,14721.0,257986453.0,401858567.0,0.0,213641373.0,203477549.0,12987420.0,0.0,0.0,9.827739775097854,19.694683648057957,9.59709825261865,19.368417637631545,19.918393317033104,14.470255730140709,19.918393317033104,14.470255730140709,19.179809344795054,19.13106623735097,16.379491831599225,0.0,0.0
KAISER FOUNDATION HOSPITAL - SAN JOSE,Santa Clara,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,Teaching,247,145,40275.0,295142845.0,13143.0,359123038.0,475227466.0,0.0,179038417.0,171434245.0,12814604.0,0.0,0.0,10.603511037035506,19.50297002083443,9.483720659717104,19.699175614754562,19.987466502729525,15.46989946485397,19.987466502729525,15.46989946485397,19.00311096647455,18.95971034580387,16.36609609405126,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,Teaching,247,133,41312.0,286629890.0,12054.0,365850092.0,469913290.0,0.0,182566692.0,168529570.0,15963945.0,0.0,0.0,10.628932499395235,19.47370236310491,9.397234790615272,19.717734225496823,20.060065049524372,14.470255730140709,20.060065049524372,14.470255730140709,19.022626105325376,18.94262178790811,16.585843362534167,0.0,0.0
KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Alameda,2024-01-01,2024-03-31,Open,Kaiser Foundation Health,N/A,216,124,40721.0,248702441.0,11229.0,396708637.0,474533084.0,0.0,170877994.0,180756929.0,10522424.0,0.0,0.0,10.614523765931814,19.331767727784534,9.326344047732489,19.79871265988828,19.986016172356234,15.46989946485397,19.986016172356234,15.46989946485397,18.95646038028712,19.012663758517142,16.169019252017712,0.0,0.0,2024-04-01,2024-06-30,Open,Kaiser Foundation Health,N/A,216,115,41667.0,237134447.0,10415.0,403324529.0,469248150.0,0.0,171210826.0,175257889.0,9483947.0,0.0,0.0,10.637488727104339,19.284137829389856,9.251098364448351,19.81525208120247,20.058773181931887,14.470255730140709,20.058773181931887,14.470255730140709,18.958406261494666,18.981769104263545,16.0651112432338,0.0,0.0
